#TAXONOMY	Kingdom	Phyla	Class	Order	Family	Genus	Species
2b08d4efb9808d9be66f4afead092aa1	Fungi	Ascomycota	Leotiomycetes	Helotiales	Helotiales_fam_Incertae_sedis	Chalara	Chalara_recta
1e6b58b15f0b48124e4b7d3cba0b1e07	Fungi	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown
675acfceb8614fd7722768b8796a5376	Fungi	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown
63474cef4a013d7caee4086ce906e7c6	Fungi	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown
8b13bec0515549fea235c98412b126fd	Fungi	Ascomycota	Unknown	Unknown	Unknown	Unknown	Unknown
dafee72435ec872b2a9b4b4ea258ede6	Fungi	Basidiomycota	Agaricomycetes	Boletales	Rhizopogonaceae	Rhizopogon	Rhizopogon_sp
8014d37f04bade9c991d563cb364352d	Fungi	Ascomycota	Unknown	Unknown	Unknown	Unknown	Unknown
ed93edf312705b606895223c3f1d7a29	Fungi	Mortierellomycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Linnemannia	Linnemannia_amoeboidea
be6fbcbed21ba135169c0cbe4a0c7b1e	Fungi	Basidiomycota	Agaricomycetes	Cantharellales	Ceratobasidiaceae	Ceratobasidiaceae_gen_Incertae_sedis	Ceratobasidiaceae_sp
05f4ce0096b37a3f8eca0ede55fe47bd	Fungi	Basidiomycota	Agaricomycetes	Russulales	Peniophoraceae	Entomocorticium	Entomocorticium_portiae
65faa5843a6d794ded8c8a706af0aaab	Fungi	Ascomycota	Unknown	Unknown	Unknown	Unknown	Unknown
7efcd809e91b9793855887e5126415ff	Fungi	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown
cf09163126eeb73e36eaa45e912b914b	Fungi	Ascomycota	Pezizomycetes	Pezizales	Pyronemataceae	Wilcoxina	Wilcoxina_rehmii
0b69b6d65760b797a613173a9674816a	Fungi	Ascomycota	Dothideomycetes	Unknown	Unknown	Unknown	Unknown
6699d59f52fdcf7e23ee43645791c4ee	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Unknown	Unknown
f66160c9a4e6f704b8199789658acbcd	Fungi	Ascomycota	Unknown	Unknown	Unknown	Unknown	Unknown
3bce7e2e72eff996c968d9c9135fb593	Fungi	Ascomycota	Unknown	Unknown	Unknown	Unknown	Unknown
fb58d303f77b812230a64588a162a443	Fungi	Mortierellomycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Unknown	Unknown
a60f6ddd27a19c9cd4479a05f222a330	Fungi	Ascomycota	Unknown	Unknown	Unknown	Unknown	Unknown
8fe020a38d7864f5de554d9420b40665	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Unknown	Unknown
cf6e132505d718988a0280d2e83111aa	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Trichomeriaceae	Knufia	Knufia_tsunedae
0bff1fded0915c8eef34a0ad46f90841	Fungi	Ascomycota	Unknown	Unknown	Unknown	Unknown	Unknown
9a555e30858210ecc72262a5ee50909f	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Didymosphaeriaceae	Unknown	Unknown
1a448fa04672e1c5e90cb73d42dc3848	Fungi	Basidiomycota	Agaricomycetes	Thelephorales	Thelephoraceae	Unknown	Unknown
7dbbfe41f48645e2cd2546a0275fa1ed	Fungi	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown
323580ffec8b275762209bac7d35ee7e	Fungi	Ascomycota	Sordariomycetes	Sordariales	Chaetomiaceae	Trichocladium	Unknown
07b548634385dada67b100948fe4ab64	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Curvularia	Unknown
35ea49062564f4b14458d73920e01161	Fungi	Ascomycota	Sordariomycetes	Trichosphaeriales	Trichosphaeriaceae	Nigrospora	Unknown
5277369bd80b48fdaa7a1aa64d876ca7	Fungi	Ascomycota	Sordariomycetes	Sordariales	Chaetomiaceae	Humicola	Humicola_zollerniae
58b2bc2eab6e882ab3afaa9e8d7dbde1	Fungi	Ascomycota	Sordariomycetes	Magnaporthales	Magnaporthaceae	Gaeumannomyces	Gaeumannomyces_hyphopodioides
870d378eea4454d71986bc7c76c2fdfb	Fungi	Ascomycota	Leotiomycetes	Thelebolales	Pseudeurotiaceae	Pseudogymnoascus	Pseudogymnoascus_roseus
a31e954ac73fe472899be6483588257a	Fungi	Ascomycota	Sordariomycetes	Sordariales	Chaetomiaceae	Humicola	Humicola_zollerniae
005955627f81818e89eb899c0fb4472d	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Unknown	Unknown	Unknown
b210df340ae9f7410929b1f62afd0383	Fungi	Ascomycota	Sordariomycetes	Unknown	Unknown	Unknown	Unknown
9937ff6843d0013d91ca07c6d16b6c04	Fungi	Basidiomycota	Agaricomycetes	Unknown	Unknown	Unknown	Unknown
03351c17f3159ff3266acbf900739a3a	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Alternaria	Alternaria_multirostrata
fafc5f52b55b7a6d2fab696275d1cd45	Fungi	Ascomycota	Dothideomycetes	Unknown	Unknown	Unknown	Unknown
d7f586056e79452f0724df6d30d95b4a	Fungi	Basidiomycota	Agaricomycetes	Unknown	Unknown	Unknown	Unknown
c943bc31fadb8282a2cd6957bc0283e4	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Entolomataceae	Clitopilus	Clitopilus_brunneiceps
471f3eb875d59beb5adc8da62b5f5a72	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Penicillium	Penicillium_coprobium
af52e2774b4013b2b4e0b576b75f1fd7	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetales_fam_Incertae_sedis	Candida	Candida_orthopsilosis
2dc4eb54914d0bb3251d3bfad22bf424	Fungi	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown
9abb67ee4ef3994cf4d88d31923b53ab	Fungi	Basidiomycota	Agaricomycetes	Unknown	Unknown	Unknown	Unknown
b0579f699874adbb3523b14c86c6da83	Fungi	Mortierellomycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Mortierella	Unknown
a0c6d8d9d1289fe7884c8782b689de8d	Fungi	Basidiomycota	Agaricomycetes	Thelephorales	Thelephoraceae	Thelephora	Thelephora_sp
f74c9a08fa8ca5f0f692f21af0d84d5b	Fungi	Basidiomycota	Agaricomycetes	Thelephorales	Thelephoraceae	Thelephora	Thelephora_sp
683b0307fb5eaead0c8b5eda984e9d8c	Fungi	Basidiomycota	Microbotryomycetes	Leucosporidiales	Leucosporidiaceae	Leucosporidium	Leucosporidium_escuderoi
f4ec7387f2e31072c6fb49b558d394c6	Fungi	Basidiomycota	Agaricomycetes	Boletales	Rhizopogonaceae	Rhizopogon	Rhizopogon_sp
9e91c17f3cb553c2a0f46579d08d3bfd	Fungi	Ascomycota	Leotiomycetes	Helotiales	Helotiales_fam_Incertae_sedis	Acephala	Acephala_sp
1ec870df298b04bf4af93df96587c4dc	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Entolomataceae	Clitopilus	Clitopilus_brunneiceps
7cb3c95e941526f671a19a40fe9832f5	Fungi	Basidiomycota	Agaricomycetes	Unknown	Unknown	Unknown	Unknown
6568fc1725838cca5d8e96c797b13102	Fungi	Ascomycota	Pezizomycetes	Pezizales	Pyronemataceae	Wilcoxina	Wilcoxina_rehmii
55ed5ba6032944296ecd9cbcf8720f82	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Entolomataceae	Clitopilus	Clitopilus_brunneiceps
54565427b23fa8dd04c3cded44e431b3	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Unknown	Unknown	Unknown
32db788350dfe319a17b1c5c60d5cbef	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Unknown	Unknown	Unknown
7d20eb85d137435a4da2d3ddcb644c39	Fungi	Basidiomycota	Microbotryomycetes	Leucosporidiales	Leucosporidiaceae	Leucosporidium	Leucosporidium_escuderoi
1e1d5e171e514043991ec1e5cac78eda	Fungi	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown
f47a1b587ec661e631ecb86b8f6ae432	Fungi	Mortierellomycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Linnemannia	Linnemannia_amoeboidea
269043a3bf2a616d190e2a16203c5d8e	Fungi	Basidiomycota	Agaricomycetes	Thelephorales	Thelephoraceae	Thelephora	Thelephora_sp
6cd4bb1fe5b5ceaeff374f6def53ef35	Fungi	Ascomycota	Leotiomycetes	Helotiales	Helotiales_fam_Incertae_sedis	Acephala	Acephala_sp
1c9fb3d56c403eb2ca1c1f5b38080a18	Fungi	Basidiomycota	Agaricomycetes	Thelephorales	Thelephoraceae	Thelephora	Thelephora_sp
e43d99a7cb4d44a8435e775b2b60f14f	Fungi	Basidiomycota	Agaricomycetes	Thelephorales	Thelephoraceae	Unknown	Unknown
056612c84eb70c187dde3b7363ecc5ef	Fungi	Ascomycota	Leotiomycetes	Helotiales	Helotiales_fam_Incertae_sedis	Acephala	Acephala_sp
bfa3c6627a51511f651af2c427618f0b	Fungi	Ascomycota	Unknown	Unknown	Unknown	Unknown	Unknown
47cca0613390b992aee04886059525cc	Fungi	Basidiomycota	Agaricomycetes	Thelephorales	Thelephoraceae	Thelephora	Thelephora_sp
c08318f8d595a096115dfa2f8f88aec7	Fungi	Basidiomycota	Tremellomycetes	Filobasidiales	Piskurozymaceae	Solicoccozyma	Solicoccozyma_aeria
d4959c21a669c34f82e8098ece17f83c	Fungi	Ascomycota	Unknown	Unknown	Unknown	Unknown	Unknown
82b683e094325f7252856b0e4b0debd7	Fungi	Basidiomycota	Tremellomycetes	Filobasidiales	Piskurozymaceae	Solicoccozyma	Solicoccozyma_aeria
4f91af9668ce82482540eb79743060df	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Herpotrichiellaceae	Fonsecaea	Fonsecaea_nubica
382fe470ce941013f56997fd6396650c	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Penicillium	Unknown
ac96391155ecb86f3fe137bd679b7afe	Fungi	Basidiomycota	Tremellomycetes	Filobasidiales	Piskurozymaceae	Solicoccozyma	Solicoccozyma_aeria
123e5aed683321de4bc5dc515cc0fb10	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Entolomataceae	Clitopilus	Clitopilus_brunneiceps
24d6222adaf19627642cfa3c39594e26	Fungi	Basidiomycota	Agaricomycetes	Atheliales	Pilodermataceae	Piloderma	Piloderma_lanatum
d057a4bbf3a4b314b5f900fb7875807f	Fungi	Basidiomycota	Agaricomycetes	Thelephorales	Thelephoraceae	Thelephora	Thelephora_sp
5db11837feccc8b2ff17ad56480d82db	Fungi	Ascomycota	Unknown	Unknown	Unknown	Unknown	Unknown
a81106131401270ab9ef45a7e6e70155	Fungi	Basidiomycota	Agaricomycetes	Unknown	Unknown	Unknown	Unknown
7b54c0d977731e45359a0aff7fce8c28	Fungi	Basidiomycota	Agaricomycetes	Cantharellales	Ceratobasidiaceae	Ceratobasidiaceae_gen_Incertae_sedis	Ceratobasidiaceae_sp
1233fdc6ff0a6f5988a850a71989cddd	Fungi	Mortierellomycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Unknown	Unknown
3462d581c791c20424f438f153b0b502	Fungi	Basidiomycota	Tremellomycetes	Filobasidiales	Piskurozymaceae	Solicoccozyma	Solicoccozyma_aeria
c27f9c8c168e3432f83d332cf14554cf	Fungi	Ascomycota	Unknown	Unknown	Unknown	Unknown	Unknown
d8c895acacb65969639ed311bf153d5f	Fungi	Basidiomycota	Tremellomycetes	Filobasidiales	Piskurozymaceae	Solicoccozyma	Solicoccozyma_aeria
371608151a48989a36ad9ca51adebc6b	Fungi	Ascomycota	Pezizomycetes	Pezizales	Pyronemataceae	Wilcoxina	Wilcoxina_rehmii
8e69bb3a2160ab1c890d453ecd541fc7	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Unknown	Unknown	Unknown
2961d58c62c2bdd165a660a142589991	Fungi	Basidiomycota	Agaricomycetes	Unknown	Unknown	Unknown	Unknown
b1c3e9edfd5d4f97efab0d7de92f7490	Fungi	Ascomycota	Unknown	Unknown	Unknown	Unknown	Unknown
8e17a267ef9ccbebc2d7af007150974d	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Cortinariaceae	Cortinarius	Unknown
126c98b0b1e80f7def8ad0fb5b66a180	Fungi	Basidiomycota	Tremellomycetes	Filobasidiales	Unknown	Unknown	Unknown
b062c3f00d8409250615853b86533d03	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Cortinariaceae	Cortinarius	Cortinarius_kauffmanianus
15f93a6e29d108ff69159742def6aaea	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Herpotrichiellaceae	Fonsecaea	Fonsecaea_nubica
c737ad53772728091ec1409c91b0c1a3	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Unknown	Unknown	Unknown
44b60eb748d4071225850bbacd8e7191	Fungi	Mortierellomycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Linnemannia	Unknown
54c7fa5974017388cceddfedd5e52e92	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Unknown	Unknown	Unknown
a6b05c2ed44fcfe9705021f0c593b68d	Fungi	Basidiomycota	Unknown	Unknown	Unknown	Unknown	Unknown
b20ac84e0951f23360ac7596c17e14f7	Fungi	Basidiomycota	Agaricomycetes	Russulales	Russulaceae	Russula	Russula_indocatillus
e9f447d0ac547dad9f3e0aad1d35c595	Fungi	Basidiomycota	Agaricomycetes	Unknown	Unknown	Unknown	Unknown
8c1c5ce63cd3cb32fd37711541235956	Fungi	Basidiomycota	Unknown	Unknown	Unknown	Unknown	Unknown
65c1a40a7aa00d8db9ec097691e7956e	Fungi	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown
b8a39f9d3d1758cfb3618bfb70327652	Fungi	Mortierellomycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Linnemannia	Linnemannia_camargensis
fff0871ecaacabea4b2bbb9d18b94753	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Inocybaceae	Inocybe	Inocybe_silvae-herbaceae
d9aa42fe02d02b02c9b4c6e5a7cdbeab	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Unknown	Unknown	Unknown
a0d31a434b5a09b767d7165389e9ba67	Fungi	Mortierellomycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Linnemannia	Linnemannia_camargensis
2c4ae97c83824a82123397d6ac8ab055	Fungi	Basidiomycota	Tremellomycetes	Filobasidiales	Piskurozymaceae	Solicoccozyma	Solicoccozyma_aeria
560af1236edd95c8624b1ceb1b39b4d8	Fungi	Basidiomycota	Agaricomycetes	Unknown	Unknown	Unknown	Unknown
f9a839cdd69a2767f14a18225ad0076c	Fungi	Basidiomycota	Tremellomycetes	Filobasidiales	Unknown	Unknown	Unknown
ceb0a88d0c8c130929e701ec3178dbb2	Fungi	Basidiomycota	Agaricomycetes	Sebacinales	Serendipitaceae	Serendipitaceae_gen_Incertae_sedis	Serendipitaceae_sp
3864933d9f7861da388514da7b3f786e	Fungi	Mortierellomycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Unknown	Unknown
36cd65234fdcdb2149aa688d6da51b47	Fungi	Ascomycota	Unknown	Unknown	Unknown	Unknown	Unknown
66ee0b888c3b5a54b228bd083947ebe7	Fungi	Mortierellomycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Linnemannia	Linnemannia_camargensis
7fb8d0e89692a4c1f732f13e5c62deae	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Cortinariaceae	Cortinarius	Unknown
92b2c7f331be74b032ad62ec2da35ef7	Fungi	Ascomycota	Leotiomycetes	Helotiales	Unknown	Unknown	Unknown
94f917f94eebcb29a554d9aba279c04f	Fungi	Mortierellomycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Linnemannia	Linnemannia_camargensis
d31ba2d4aef72f3237703438e9517d98	Fungi	Basidiomycota	Agaricomycetes	Sebacinales	Serendipitaceae	Serendipitaceae_gen_Incertae_sedis	Serendipitaceae_sp
57f8831250955246addc480604a8de66	Fungi	Basidiomycota	Agaricomycetes	Atheliales	Pilodermataceae	Piloderma	Unknown
f72a5f3f8ed9859c7c3b4d871430ff96	Fungi	Mortierellomycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Linnemannia	Linnemannia_camargensis
8e755d0edac81c7e8ff9ef3100491f9b	Fungi	Mortierellomycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Linnemannia	Linnemannia_camargensis
de5d267c625c48a3ae3c47e2ad330175	Fungi	Ascomycota	Leotiomycetes	Unknown	Unknown	Unknown	Unknown
b42683651b0257043fe1e966f423c9af	Fungi	Mortierellomycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Unknown	Unknown
f013e3f9a30a9de93ef43e6ba2016c4c	Fungi	Ascomycota	Leotiomycetes	Unknown	Unknown	Unknown	Unknown
fa2c5d2dc889b9dda28e862b12b5b635	Fungi	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown
0698a0937a9c17255577ef131d39d9f3	Fungi	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown
210251b9dea62b44013721c27c669450	Fungi	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown
515daf6979c59bdeabaafc46d83cdf17	Fungi	Ascomycota	Unknown	Unknown	Unknown	Unknown	Unknown
1cd4a538f1238f2215a056435f536894	Fungi	Basidiomycota	Tremellomycetes	Filobasidiales	Unknown	Unknown	Unknown
291fd5e77d857479389ac45b0c38f6d5	Fungi	Basidiomycota	Agaricomycetes	Unknown	Unknown	Unknown	Unknown
bb1e63d17c2aaa840339e42772252fce	Fungi	Mortierellomycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Linnemannia	Linnemannia_camargensis
d2793fd9adbfba67d8c8e11be5306bd1	Fungi	Mortierellomycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Linnemannia	Linnemannia_camargensis
175942c8a6ade212417082630bc48551	Fungi	Ascomycota	Pezizomycetes	Pezizales	Pyronemataceae	Wilcoxina	Wilcoxina_rehmii
5447b78d87b9626f0b5089309845e29f	Fungi	Ascomycota	Leotiomycetes	Thelebolales	Pseudeurotiaceae	Pseudeurotium	Pseudeurotium_desertorum
69c5eb5cfaf0bb06400a331cb93a8f1c	Fungi	Ascomycota	Unknown	Unknown	Unknown	Unknown	Unknown
0aca89e46bc57174aeadb6945b7eb259	Fungi	Ascomycota	Leotiomycetes	Helotiales	Unknown	Unknown	Unknown
e7f81210caa037043f0b47cd7dc466ef	Fungi	Basidiomycota	Tremellomycetes	Filobasidiales	Unknown	Unknown	Unknown
ba86886338f476ab5e80da96deb14c57	Fungi	Mortierellomycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Linnemannia	Linnemannia_camargensis
03394bfa1a9dc21e356a262d00c1a658	Fungi	Mortierellomycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Linnemannia	Linnemannia_camargensis
ff6777ad1a620441b3ec59a0833ac3f0	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Unknown	Unknown	Unknown
ee63ad0d33da2fa382cefc142f8ebbd5	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Unknown	Unknown	Unknown
5d54ba417f33b140f4cfc700af49338a	Fungi	Mortierellomycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Linnemannia	Linnemannia_camargensis
9320efaf221906272a270f158bb3357f	Fungi	Mortierellomycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Linnemannia	Linnemannia_camargensis
444362338f9eef477712df8150ed4267	Fungi	Basidiomycota	Microbotryomycetes	Leucosporidiales	Leucosporidiaceae	Leucosporidium	Leucosporidium_escuderoi
cb5d66ea8950ed4609c1c78d7b3ca992	Fungi	Basidiomycota	Agaricomycetes	Russulales	Russulaceae	Lactarius	Unknown
c175e4f2d31911ccf8e86c7fbb9e21cb	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Herpotrichiellaceae	Cladophialophora	Cladophialophora_humicola
c2f69f1c749c5438d046bd7a057def24	Fungi	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown
c0bf803690b29ed8993b8e588e2ff946	Fungi	Mortierellomycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Linnemannia	Linnemannia_camargensis
269180370a8584ceb97205d68b0570be	Fungi	Basidiomycota	Agaricomycetes	Atheliales	Pilodermataceae	Piloderma	Unknown
ee8fcde0fd412e535643bdddd9c49753	Fungi	Mortierellomycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Linnemannia	Linnemannia_camargensis
cb69bd3166fd19546572319aa366888a	Fungi	Basidiomycota	Agaricomycetes	Sebacinales	Serendipitaceae	Serendipitaceae_gen_Incertae_sedis	Serendipitaceae_sp
6880da19aa589d16a5f765b17285d239	Fungi	Basidiomycota	Unknown	Unknown	Unknown	Unknown	Unknown
67f9c5c5f41b25c4a88f27e425aa72b5	Fungi	Mortierellomycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Linnemannia	Linnemannia_camargensis
aae946b22e14b214f165bff2aa095c67	Fungi	Ascomycota	Unknown	Unknown	Unknown	Unknown	Unknown
f2ebdde402b6d25fc5e91b01d86f1f31	Fungi	Mortierellomycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Linnemannia	Linnemannia_camargensis
41a13a6dd4c6f2f71439c70418a806fb	Fungi	Mortierellomycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Linnemannia	Linnemannia_camargensis
7c4814bba5705757659c226d10f62d7f	Fungi	Mortierellomycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Linnemannia	Unknown
4afe986fbd591b3b91e7095a3a181ddf	Fungi	Mortierellomycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Linnemannia	Linnemannia_camargensis
639f0bc8bd0d84e9e232097fa555b6d5	Fungi	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown
9b4679468fe2fc22002e39dfbf5cfb9c	Fungi	Mortierellomycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Unknown	Unknown
0c1e9313b49a64a1b12c3e2336b38f89	Fungi	Mortierellomycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Linnemannia	Unknown
fe7743fd18e7c9d4131a3f08c78f7c06	Fungi	Mortierellomycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Unknown	Unknown
7ac6c0ebb86f8c52ddedeba01c7a4965	Fungi	Basidiomycota	Tremellomycetes	Filobasidiales	Unknown	Unknown	Unknown
2a85291e6376f045a7af713d69a75997	Fungi	Mortierellomycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Linnemannia	Linnemannia_camargensis
3ce0bd4134b123091ac1f589e1cca607	Fungi	Basidiomycota	Tremellomycetes	Filobasidiales	Unknown	Unknown	Unknown
e4ef9c05900dfbd52422fbdc3edd4830	Fungi	Basidiomycota	Tremellomycetes	Filobasidiales	Piskurozymaceae	Solicoccozyma	Solicoccozyma_aeria
d7406d01a5c274d79b273b5f673fe4ff	Fungi	Ascomycota	Leotiomycetes	Helotiales	Unknown	Unknown	Unknown
e3a42c76ca3457b2856b7c168940864b	Fungi	Mortierellomycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Linnemannia	Linnemannia_camargensis
ba319cd274c92dee1d2c6f84fe43b2aa	Fungi	Mortierellomycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Unknown	Unknown
6ecfb5ef481d9d8a65a0de49aad48949	Fungi	Mortierellomycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Linnemannia	Linnemannia_camargensis
5c83c73913d04e5712eb6e4e7d089738	Fungi	Basidiomycota	Tremellomycetes	Filobasidiales	Unknown	Unknown	Unknown
408a1160772bfcbccfa4d5bf138aa73c	Fungi	Ascomycota	Unknown	Unknown	Unknown	Unknown	Unknown
7bf72ecc8baf918a717784be2ea2fadb	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Herpotrichiellaceae	Cladophialophora	Cladophialophora_humicola
dd7a25695b45dd2d56ba7e0254549f22	Fungi	Mortierellomycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Linnemannia	Linnemannia_camargensis
2e45ab693f180e72995651f6c6f8ed27	Fungi	Basidiomycota	Unknown	Unknown	Unknown	Unknown	Unknown
0dae2461c2800be9a25baafbcc60146a	Fungi	Basidiomycota	Tremellomycetes	Filobasidiales	Unknown	Unknown	Unknown
7e2664a1942d46aca5dabb57fa6f1b08	Fungi	Mortierellomycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Linnemannia	Linnemannia_camargensis
09e8ed41c0fc816370f5cfbf63b0dd60	Fungi	Basidiomycota	Tremellomycetes	Filobasidiales	Unknown	Unknown	Unknown
f3ef5bb48f668737bcb60448a591a2a2	Fungi	Mortierellomycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Unknown	Unknown
daccb0816e586ea921ed310ed4ce869c	Fungi	Mortierellomycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Linnemannia	Linnemannia_camargensis
33975679480600edd0ce8c3ec9ab3104	Fungi	Mortierellomycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Linnemannia	Linnemannia_camargensis
39859aac1757b16538dc6cb2e5e23f4d	Fungi	Mortierellomycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Linnemannia	Linnemannia_camargensis
48089ae8e9251c984b976e2cf7c9d889	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Herpotrichiellaceae	Fonsecaea	Fonsecaea_nubica
7d38b18645c301c1f8d3dca3d2d71766	Fungi	Ascomycota	Leotiomycetes	Thelebolales	Pseudeurotiaceae	Pseudeurotium	Pseudeurotium_desertorum
ba4c810b8fb5cb3cc1d41ad48b897bf8	Fungi	Ascomycota	Unknown	Unknown	Unknown	Unknown	Unknown
f38e2c3b38e15fa93c79dc127b32ad3b	Fungi	Basidiomycota	Agaricomycetes	Boletales	Rhizopogonaceae	Rhizopogon	Unknown
aa697d30cc4557f2b81284688f15b0d9	Fungi	Basidiomycota	Tremellomycetes	Filobasidiales	Unknown	Unknown	Unknown
3e756a17cd5930b854e754a5cd07da15	Fungi	Ascomycota	Leotiomycetes	Helotiales	Unknown	Unknown	Unknown
bca7c4377902e1e61246f7e31d61eda1	Fungi	Mortierellomycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Mortierella	Unknown
830495412d88666e07d3aa16d707bf45	Fungi	Ascomycota	Leotiomycetes	Thelebolales	Pseudeurotiaceae	Pseudeurotium	Pseudeurotium_desertorum
5d51f005d7b96cce0376bae8f6b83280	Fungi	Basidiomycota	Tremellomycetes	Filobasidiales	Unknown	Unknown	Unknown
601ee8c0ef9863482f9740a53902180d	Fungi	Basidiomycota	Tremellomycetes	Filobasidiales	Unknown	Unknown	Unknown
32c626a43b41ad06097f91bd5dd760e6	Fungi	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown
3b9a7336bc58c480c2a3e56a0eb64c0f	Fungi	Mortierellomycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Unknown	Unknown
04bedf0bcf3a563b1ee24a1590644018	Fungi	Mortierellomycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Linnemannia	Unknown
04bbbfda349ddd22214c18b8f16f80e4	Fungi	Basidiomycota	Tremellomycetes	Filobasidiales	Unknown	Unknown	Unknown
579c6dcfbb412c62ce4e5234ece9648b	Fungi	Mortierellomycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Linnemannia	Linnemannia_camargensis
414d03c93634904be4e94016c5aa0695	Fungi	Basidiomycota	Tremellomycetes	Filobasidiales	Unknown	Unknown	Unknown
4848741ded931409b97bfd31dcc0bde7	Fungi	Mortierellomycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Linnemannia	Linnemannia_camargensis
