Feature ID	Taxon	Phyla	Class	Order	Family	Genus	Species	Sequence_Hierarchy	Guild	Trophic_Mode
f4d67dfb786ef3cc2f21fbcfb89ef490	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Didymellaceae	Paraboeremia	Paraboeremia_selaginellae	SH1532013.09FU	Undefined Saprotroph	Saprotroph
bac4a3f3d926ddd1d395a2ae2c391227	Fungi	Ascomycota	Leotiomycetes	Helotiales	Helotiaceae	Phaeohelotium	Phaeohelotium_sp	SH1506397.09FU	Ectomycorrhizal	Multiple
f7a9dcdb79f33132a70a53a08f44a696	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pseudodidymellaceae	Mycodidymella	Mycodidymella_aesculi	SH1532551.09FU	Plant Pathogen	Pathotroph
7a2ef7078c3691b6f5e6f95d307875c7	Fungi									Unknown
a824878e631a312cd2ad2fcce44ea0fa	Fungi	Basidiomycota								Unknown
9aea30189a130b44dca766084e560ca5	Fungi	Ascomycota								Unknown
3a444f779f9b5a584d839ec6b1117fbb	Fungi	Mortierellomycota	Mortierellomycetes	Mortierellales	Mortierellaceae					Multiple
8b03f3596b6e65ba952b73f26e825e19	Fungi	Basidiomycota								Unknown
f73897195830c48801efb5e2618bd9b7	Fungi	Basidiomycota	Agaricomycetes	Agaricales						Multiple
2c1c18783514794b241fa0138094384d	Fungi									Unknown
d6e5da2e1ceba64870648a615d7ed726	Fungi	Basidiomycota	Agaricomycetes							Unknown
3eb37701947301ccdd1934d7dbdb7fe0	Fungi	Basidiomycota	Agaricomycetes							Unknown
b0dc9aad9fb0ddfd585d37f690deba39	Fungi	Ascomycota								Unknown
1bf659516006e66f92d031e6cfe4b2fd	Fungi	Ascomycota	Dothideomycetes	Mycosphaerellales	Teratosphaeriaceae	Pseudoteratosphaeria	Pseudoteratosphaeria_perpendicularis	SH1707967.09FU	Plant Pathogen	Multiple
22337f2cbc92495bea6c0f23c4a64f27	Fungi	Ascomycota	Eurotiomycetes							Unknown
896e50bf96644f823037cd0c0ef5edd3	Fungi	Ascomycota	Leotiomycetes							Unknown
c9abd7e888c92c3895d23493bca1b8a0	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pseudodidymellaceae	Mycodidymella	Mycodidymella_aesculi	SH1532551.09FU	Plant Pathogen	Pathotroph
0faabb6c02625c97b0c7b0ab5ec95e7a	Fungi	Ascomycota								Unknown
ff663d7b4cff3361a2db3a49178d8b7b	Fungi	Ascomycota	Dothideomycetes	Venturiales	Venturiaceae	Venturia			Plant Pathogen	Multiple
e811caf45bddefec88734b26f7aa7a9d	Fungi	Ascomycota								Unknown
bb14d68c7ceed9a34bf16885f90bbd1f	Fungi	Basidiomycota	Agaricomycetes							Unknown
3dc30a5dd6c9ea42aeb55727a34c448a	Fungi									Unknown
5a71c5efea12274045747499da4287e7	Fungi	Ascomycota								Unknown
b3be0acb15c67e5ad7fa5861dfbed01c	Fungi	Basidiomycota	Agaricomycetes							Unknown
19c7dcc41c47d5a6a78a45a33447ec60	Fungi	Ascomycota	Dothideomycetes	Mycosphaerellales	Teratosphaeriaceae	Pseudoteratosphaeria	Pseudoteratosphaeria_perpendicularis	SH1707967.09FU	Plant Pathogen	Multiple
ee269fa08ede292a3d850a004e4b9737	Fungi	Ascomycota	Leotiomycetes	Helotiales						Unknown
9df2d25ae6b05bb599559beaa31094db	Fungi	Basidiomycota	Tremellomycetes	Filobasidiales	Piskurozymaceae	Solicoccozyma	Solicoccozyma_aeria	SH1334237.09FU	Undefined Saprotroph	Multiple
cae2c52adb1c96ae486bc263395c0485	Fungi	Ascomycota	Dothideomycetes	Venturiales	Venturiaceae	Venturia			Plant Pathogen	Multiple
1457a29b31d03ce6223cc2571775ef83	Fungi	Basidiomycota	Agaricomycetes							Unknown
cb4ae17a98bea501bc24f25f3bee0166	Fungi									Unknown
3e6907ad52703482d4644ccd7c9fae35	Fungi	Mortierellomycota	Mortierellomycetes	Mortierellales	Mortierellaceae					Multiple
c8817ed1159836e1fb33d22e0085c719	Fungi	Ascomycota	Eurotiomycetes							Unknown
fc12151a23cc5571c1cceac994c96b9a	Fungi	Basidiomycota								Unknown
4eef691b17ebc65d295e3dc0d0d5e90a	Fungi	Ascomycota	Sordariomycetes	Sordariales						Unknown
36948b044da63d44dcf6dc3be5c392f7	Fungi	Ascomycota								Unknown
67598ecb5ba0a4d36f2c7cf3499f8c47	Fungi									Unknown
91f92b88bcabf004e8a621fa5826e97e	Fungi	Basidiomycota	Microbotryomycetes	Leucosporidiales	Leucosporidiaceae	Leucosporidium	Leucosporidium_escuderoi	SH2073586.09FU	Undefined Saprotroph	Saprotroph
b1ada4d9493d4867e863e96094a49d6f	Fungi	Basidiomycota	Agaricomycetes							Unknown
1f6b6af58f68f81f7b9db6ff1ab1e3c9	Fungi	Ascomycota	Leotiomycetes	Helotiales						Unknown
91a0a0611f386c943d267e2a65c66e27	Fungi	Ascomycota								Unknown
8ec505a3269e51a12c7d5d7ca4faf167	Fungi									Unknown
48a926a612407e89ce141d7f4f0236de	Fungi	Ascomycota	Dothideomycetes	Botryosphaeriales						Unknown
937b96f44ff8a2460b92209f3f6fb970	Fungi	Basidiomycota	Tremellomycetes	Trichosporonales	Trichosporonaceae	Apiotrichum	Apiotrichum_sporotrichoides	SH1556031.09FU		Saprotroph
3f962f455d61f4b4be2a0b6505877c10	Fungi	Ascomycota	Leotiomycetes	Helotiales	Dermateaceae				Unknown	Multiple
c34ff90edd0afd8eae423267166fdc41	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Rhynchogastremataceae	Papiliotrema	Papiliotrema_nemorosa	SH1485267.09FU	Fungal Parasite	Pathotroph
554a2c8a7f9d2b7642a2f1accdea5f5e	Fungi	Ascomycota	Leotiomycetes							Unknown
3203c9801612813239f31b276d0bae98	Fungi									Unknown
7f8c62c443d7b0a7a8f4fde88b06b3c3	Fungi	Ascomycota	Dothideomycetes	Mycosphaerellales	Teratosphaeriaceae	Myrtapenidiella			Plant Saprotroph	Multiple
76be952fec1d87fdf8e612ddf2104bb8	Fungi	Basidiomycota	Agaricomycetes	Agaricales						Multiple
85dda5f74d285058afa3e7eacca34aba	Fungi	Ascomycota								Unknown
d604384b3a66f3aaeea469e4c790cf0f	Fungi									Unknown
4fd2510b473c4fba5d5b777ad21fb2d6	Fungi	Ascomycota								Unknown
efd196656492f8260fee09846f15b580	Fungi	Ascomycota								Unknown
f21cc6217771a3714f8c532917338bc1	Fungi	Ascomycota								Unknown
831da181bd5e69a1b930e711ddb30bad	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Cortinariaceae	Cortinarius			Ectomycorrhizal	Symbiotroph
2400e82820ee81ebf09ca856bd52957e	Fungi	Basidiomycota	Agaricomycetes							Unknown
d1ae09a65556cf9ceb2d64db89221393	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Herpotrichiellaceae	Fonsecaea	Fonsecaea_nubica	SH1681349.09FU	Animal Pathogen	Pathotroph
e391f9703a249cb67970d72945cce8a3	Fungi	Ascomycota								Unknown
5d035fb4aae79fd99d4dca0206bbe9fb	Fungi									Unknown
4c33531327f69cd607ceb4c81b9dfe6a	Fungi									Unknown
9d2496cd84fffb86c3b8c0c1ad1f0090	Fungi									Unknown
0ec8589c8285b1615ec88e4a444fac75	Fungi	Ascomycota								Unknown
f9fcfd1aade22a967b20511375c8e416	Fungi									Unknown
cc7978b071579c8e2575c2ca72ced2a9	Fungi									Unknown
ec5f74d818e8561c426ffa8eba37fda2	Fungi	Ascomycota								Unknown
ae6a7467ea4d2b9ef172eb1ed7f5010b	Fungi									Unknown
4c07c723466ef4602d5759c7845e207b	Fungi									Unknown
8b1d363a187299682ef9ab7809db22e0	Fungi	Ascomycota	Leotiomycetes							Unknown
15ea8bca70a3e39e61350b375bf7a663	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Didymellaceae	Paraboeremia	Paraboeremia_selaginellae	SH1532013.09FU	Undefined Saprotroph	Saprotroph
71c1cfe23be0babcb5488a7768e725fe	Fungi	Ascomycota	Sordariomycetes	Coniochaetales	Coniochaetaceae	Coniochaeta	Coniochaeta_vineae	SH1386328.09FU		Multiple
fc19296bbc9602c962e62d58655273fe	Fungi	Basidiomycota								Unknown
3e5c21234e6be66550c2519733121a0a	Fungi	Basidiomycota	Agaricomycetes	Russulales	Russulaceae	Russula	Russula_indocatillus	SH1900702.09FU	Ectomycorrhizal	Symbiotroph
aa8791c07e0937532cc40caff358f210	Fungi									Unknown
8f6f5b2f966b8e3a0629f7e406935fdc	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Herpotrichiellaceae	Fonsecaea	Fonsecaea_nubica	SH1681349.09FU	Animal Pathogen	Pathotroph
958385bb92de05e3fab94f82392652ef	Fungi	Ascomycota								Unknown
0be883b32f8cd1eb63b33a40ef1093b6	Fungi	Basidiomycota	Tremellomycetes							Unknown
6a55f3df288a31cfc34c3b3d74db6e5d	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pseudodidymellaceae	Mycodidymella	Mycodidymella_aesculi	SH1532551.09FU	Plant Pathogen	Pathotroph
35e4ff9ec4c022a3859558b695c2b467	Fungi	Basidiomycota	Agaricomycetes	Russulales	Russulaceae	Lactarius			Ectomycorrhizal	Symbiotroph
e4316deab1855fb0fca3ac20c9933bc3	Fungi									Unknown
b511b219c4fd7085405f2fc3bfa316c8	Fungi	Ascomycota								Unknown
2ad7737e3682c9c3ef2167e079ac91b0	Fungi	Basidiomycota	Agaricomycetes							Unknown
8771458b7f6cb514ab0937c99cd3c37a	Fungi									Unknown
ed62a0d3ecca650af309d00064015ca7	Fungi	Ascomycota	Dothideomycetes	Mycosphaerellales	Mycosphaerellaceae				Unknown	Multiple
5f8aa906dab09a273642c01f8edeabdb	Fungi	Basidiomycota	Agaricomycetes	Agaricales						Multiple
a9692be91949265b4e3e10af26c7094a	Fungi	Mortierellomycota	Mortierellomycetes	Mortierellales	Mortierellaceae					Multiple
11bac897fbbb7569d14deaed7cd547e6	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Hypocreaceae					Saprotroph
493f8ee4e0cad435dcd7ccdb67a3d746	Fungi									Unknown
9f4b89710a412299901e97ab96453b00	Fungi									Unknown
8da230fa0b75dd2e3ceaaa7c0ff78c4d	Fungi	Basidiomycota	Agaricomycetes							Unknown
710502adb441c1a5e6c29811ef9b762d	Fungi	Basidiomycota	Cystobasidiomycetes	Cystobasidiomycetes_ord_Incertae_sedis	Symmetrosporaceae	Symmetrospora	Symmetrospora_proteacearum	SH1931958.09FU	Epiphyte	Multiple
1c81aec5628548a802aa7ec8fdc76efd	Fungi									Unknown
8a31b9834e742889168da052a121ce25	Fungi	Ascomycota	Leotiomycetes	Helotiales	Helotiales_fam_Incertae_sedis	Chalara	Chalara_recta	SH1513070.09FU	Plant Saprotroph	Multiple
cf6b9e239d761f1b79420a1b4bcaa58f	Fungi	Ascomycota	Leotiomycetes	Helotiales						Unknown
387719ed1d7cf3cb9fa948b2858df02f	Fungi	Ascomycota								Unknown
454d716447b6b62ccf4d4b307ad3163a	Fungi	Ascomycota	Dothideomycetes	Mycosphaerellales	Teratosphaeriaceae				Unknown	Multiple
252e991903ea2490542a5d5a160ba298	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pseudodidymellaceae	Mycodidymella	Mycodidymella_aesculi	SH1532551.09FU	Plant Pathogen	Pathotroph
ce6d111764fb56a43ca9b65c156b4f67	Fungi									Unknown
a04461d56db7a3113e49320e28454899	Fungi	Basidiomycota	Agaricomycetes	Russulales	Russulaceae	Russula	Russula_pseudotsugarum	SH1586728.09FU	Ectomycorrhizal	Symbiotroph
22fdfe3a38eab444936672579dbafedd	Fungi	Basidiomycota	Tremellomycetes	Filobasidiales	Filobasidiaceae	Filobasidium			Undefined Saprotroph	Saprotroph
c53343b09a29130d58036d947bf723ef	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Herpotrichiellaceae	Cladophialophora	Cladophialophora_humicola	SH1415840.09FU	Undefined Saprotroph	Multiple
361c141ffe3216bdd2df02227e834d12	Fungi	Ascomycota								Unknown
f39549cdfb2a93eb23ed23712f289f4d	Fungi	Ascomycota								Unknown
2c6905a7030978d897f2aa29817e8ac2	Fungi	Ascomycota	Leotiomycetes	Thelebolales	Pseudeurotiaceae	Pseudeurotium	Pseudeurotium_desertorum	SH1478243.09FU	Dung Saprotroph	Saprotroph
e928d56bd06f771659ac02efb8ca5c65	Fungi	Mortierellomycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Mortierella	Mortierella_wuyishanensis	SH1623174.09FU	Undefined Saprotroph	Multiple
6c9f4b15e37964816e0bd8b6175538d6	Fungi									Unknown
db90d679db286e64ed4128d1d5601040	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Herpotrichiellaceae	Fonsecaea	Fonsecaea_nubica	SH1681349.09FU	Animal Pathogen	Pathotroph
b5f239ad88fafddb5bf0727d902ae3b5	Fungi									Unknown
c5ff96c5bf06443a623572d824fb77aa	Fungi	Ascomycota								Unknown
0b03403d7a0b7625d7dd4e467d717ac6	Fungi	Basidiomycota	Microbotryomycetes	Kriegeriales	Kriegeriaceae	Phenoliferia	Phenoliferia_psychrophenolica	SH1676849.09FU	Undefined Saprotroph	Saprotroph
391e0719347b4bc1d7f9e9beb0f6e7fa	Fungi	Ascomycota								Unknown
9697b53339511a9994e0f77ecaf671ba	Fungi	Ascomycota	Leotiomycetes	Helotiales	Helotiales_fam_Incertae_sedis	Chalara	Chalara_recta	SH1513070.09FU	Plant Saprotroph	Multiple
f821f9c5a3aa49a297985147955f7445	Fungi	Mortierellomycota	Mortierellomycetes	Mortierellales	Mortierellaceae					Multiple
33d3136534d3b4b19b78a1d69c0056ba	Fungi	Ascomycota	Leotiomycetes	Helotiales						Unknown
fb7706dcf45721e1b84ef368d870ebbd	Fungi									Unknown
817eaaea8538666fc119aef0eae6b25e	Fungi	Mortierellomycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Mortierella	Mortierella_alliacea	SH2095953.09FU	Undefined Saprotroph	Multiple
9332393b205732179ec0b8ddf7d7bd37	Fungi	Ascomycota	Leotiomycetes	Helotiales	Dermateaceae				Unknown	Multiple
51c566f750c9f7d0736c31360230676a	Fungi									Unknown
feca27a0205e1902de196de793f09a1e	Fungi	Mortierellomycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Mortierella	Mortierella_wuyishanensis	SH1623174.09FU	Undefined Saprotroph	Multiple
af8814e7363f150a9d701192f891d0f6	Fungi									Unknown
e18b287bc7951b4362618042179d618b	Fungi	Basidiomycota	Agaricomycetes							Unknown
22a159cb267499f5c5ebc10d67608f76	Fungi									Unknown
ab45b1e5c3a875427bef287df7adefb2	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Lycoperdaceae	Lycoperdon	Lycoperdon_echinatum	SH1463760.09FU	Plant Saprotroph	Saprotroph
8c1c679828c3d9683ee7d3d031fac243	Fungi	Basidiomycota	Microbotryomycetes	Kriegeriales	Kriegeriaceae	Phenoliferia	Phenoliferia_psychrophenolica	SH1676849.09FU	Undefined Saprotroph	Saprotroph
95ca049aec6aa5b70fd4d7a509071cf5	Fungi	Ascomycota								Unknown
85aa48e737989163e84e9c5ae94c57da	Fungi	Ascomycota	Leotiomycetes	Helotiales	Helotiales_fam_Incertae_sedis	Chalara	Chalara_recta	SH1513070.09FU	Plant Saprotroph	Multiple
aded388851e9a5a6f52f2e100bed9f25	Fungi	Ascomycota								Unknown
680e14ce7d6b03ba78b6716c9018243c	Fungi	Ascomycota	Leotiomycetes	Helotiales	Hyaloscyphaceae	Hyaloscyphaceae_gen_Incertae_sedis	Hyaloscyphaceae_sp	SH2039423.09FU	Unknown	Saprotroph
0cc3f922eb28fab32ee523e8366730c9	Fungi	Ascomycota								Unknown
b4b6118c15ee1f68f7dfa882cac66cfe	Fungi	Ascomycota	Leotiomycetes	Helotiales	Helotiales_fam_Incertae_sedis	Leohumicola	Leohumicola_atra	SH1526571.09FU	Undefined Saprotroph	Multiple
0dbbf26aa5da521d303279031a92e28d	Fungi	Ascomycota	Leotiomycetes							Unknown
f5400f982e967d4a0a47c89e7080562b	Fungi									Unknown
1fb80c693559b9395d5eb90068e45e7b	Fungi	Ascomycota								Unknown
e0e327e4aa76b1aab81251a3d5e06278	Fungi	Mortierellomycota	Mortierellomycetes	Mortierellales	Mortierellaceae					Multiple
6d6234b25a6041692da4f498b1f84182	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Pluteaceae	Pluteus	Pluteus_kovalenkoi	SH1966184.09FU	Plant Saprotroph	Multiple
437a6c993016f21493579d08d35f58e3	Fungi	Ascomycota	Dothideomycetes	Mycosphaerellales						Unknown
84738aacff37387f4d7b3765c595a9e6	Fungi	Basidiomycota	Agaricomycetes	Agaricales						Multiple
f51603289a5bbe8640ed2bd6e18960ef	Fungi	Basidiomycota	Agaricomycetes							Unknown
6f0ffe24692bce142c69dbbbd0dccf9b	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Cordycipitaceae	Flavocillium	Flavocillium_bifurcatum	SH2006560.09FU		Saprotroph
1548cf7c1b5e5ada486dde798b818f47	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Lycoperdaceae	Lycoperdon	Lycoperdon_ericaeum	SH1464209.09FU	Plant Saprotroph	Saprotroph
b34526a18ced0a161d747b95a0a969f7	Fungi									Unknown
016c69879cf743a260c4fa20298adfc0	Fungi	Ascomycota	Dothideomycetes	Venturiales	Venturiaceae	Venturia	Venturia_mandshurica	SH1520471.09FU	Plant Pathogen	Multiple
bff3b5e0c49e267e94b8b330fe60bc82	Fungi	Ascomycota	Dothideomycetes	Venturiales	Venturiaceae	Venturia	Venturia_catenospora	SH1520381.09FU	Plant Pathogen	Multiple
7fbd5d43b4bff18d2925a1a2b5a476c2	Fungi									Unknown
8acaf99e05221918cc132d8e6930a460	Fungi									Unknown
1b5e99fdb854587da1fd4dd65371b73c	Fungi	Ascomycota	Eurotiomycetes							Unknown
0d876e7a9616abfd97f0d13f24a94819	Fungi									Unknown
7e567979d0f63f48d2da92db654fd440	Fungi									Unknown
ced9e2c489e5fc4cc3a18a536c04dfd0	Fungi									Unknown
4d2f3dd164370bf06189d14e18931e43	Fungi	Basidiomycota	Tremellomycetes	Filobasidiales	Piskurozymaceae	Solicoccozyma	Solicoccozyma_aeria	SH1334237.09FU	Undefined Saprotroph	Multiple
868e132b8008fa14b63a4599cee3f477	Fungi	Basidiomycota								Unknown
54516b16f2e79ea99d6b99696b1b6594	Fungi	Ascomycota	Sordariomycetes							Unknown
858649e3b07a13d54f132ba0467e4b0e	Fungi	Ascomycota	Leotiomycetes	Helotiales						Unknown
fb5cb16a2c4d1b74f8661fcd43c520f8	Fungi									Unknown
5ccec0b61c3753d41c6b086d7fba9d7f	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae					Multiple
a96c39904e67a2616905c3fe325bad5a	Fungi	Ascomycota	Dothideomycetes	Mycosphaerellales	Teratosphaeriaceae	Pseudoteratosphaeria			Plant Pathogen	Multiple
8a9447652b412386563f449c94415c96	Fungi									Unknown
d22d1dd9d14e7aa030a44e8e2d572e91	Fungi	Ascomycota	Leotiomycetes	Helotiales	Mollisiaceae	Phialocephala			Undefined Saprotroph	Multiple
558be442276721a72d2e9c193115f660	Fungi	Ascomycota								Unknown
36de7d58f53fe5be3a7c5e29f5f055e1	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Penicillium			Undefined Saprotroph	Multiple
857ddec4c37c754aa6755be3a1ce5b8d	Fungi									Unknown
9604f52c0c1589517ed21d910e6c844c	Fungi	Basidiomycota								Unknown
01d9bbcf1973671e9b3ab2df18b65216	Fungi	Ascomycota	Leotiomycetes	Helotiales	Sclerotiniaceae	Cristulariella	Cristulariella_depraedans	SH1534995.09FU	Plant Pathogen	Pathotroph
f139f5495fff6f1b93f569d5ad41c7a7	Fungi									Unknown
a32b20fcae4c1c1fcd90b619cb82d743	Fungi	Basidiomycota	Agaricomycetes							Unknown
a9ecba7402008e70ca54ce512e968043	Fungi	Basidiomycota	Agaricomycetes	Trechisporales	Hydnodontaceae	Subulicystidium	Subulicystidium_perlongisporum	SH1409015.09FU	Wood Saprotroph	Saprotroph
4453809f18b3c0d74882c77bf5dac370	Fungi									Unknown
c10d44ebd358aeac48abe760f3c7a6f9	Fungi									Unknown
8bc8c0ee35167a53b2347c73277c4a59	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Psathyrellaceae	Coprinellus	Coprinellus_sclerocystidiosus	SH1991805.09FU	Undefined Saprotroph	Saprotroph
65e5ce5983ff45b399802ea97728d81b	Fungi	Basidiomycota	Cystobasidiomycetes	Cystobasidiomycetes_ord_Incertae_sedis	Symmetrosporaceae	Symmetrospora	Symmetrospora_proteacearum	SH1931958.09FU	Epiphyte	Multiple
34b0a04efb5d91c90b3bc6a6e2496b4e	Fungi	Ascomycota	Eurotiomycetes							Unknown
142104cae9834228145ebfca3b2cdf73	Fungi									Unknown
4f8469ca05a5991d7422409b674ef9d5	Fungi	Basidiomycota								Unknown
f3a0258953694061d74a1f2c01f8b899	Fungi	Ascomycota								Unknown
c720a653d32247410e84ca084faaf852	Fungi	Ascomycota	Leotiomycetes	Leotiales	Cochlearomycetaceae	Satchmopsis	Satchmopsis_metrosideri	SH1513315.09FU	Plant Saprotroph	Saprotroph
4233d612e6dfc174dcfb790678d9594a	Fungi	Ascomycota	Leotiomycetes	Helotiales	Helotiales_fam_Incertae_sedis	Leohumicola	Leohumicola_atra	SH1526571.09FU	Undefined Saprotroph	Multiple
bd8fbf9f3225d5711e66d2d988b8437b	Fungi	Glomeromycota	Glomeromycetes	Diversisporales	Diversisporaceae	Diversispora	Diversispora_spurca		Arbuscular Mycorrhizal	Symbiotroph
398995cca51f946a61ccdbfc88b7e02e	Fungi	Basidiomycota	Microbotryomycetes	Kriegeriales	Kriegeriaceae	Phenoliferia	Phenoliferia_psychrophenolica	SH1676849.09FU	Undefined Saprotroph	Saprotroph
05c8ade5bcfb5dbb4c56ca5a40afd911	Fungi	Ascomycota								Unknown
80dae097328625b74b616857cc8237a6	Fungi	Ascomycota								Unknown
97a28422e3ded9bdb9754ab8e75af024	Fungi	Ascomycota	Leotiomycetes	Helotiales	Dermateaceae				Unknown	Multiple
63a6321c42abcb4e471984cf2434d021	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Rhynchogastremataceae					Multiple
3c916f386391379a9d81e8bfd167babb	Fungi	Basidiomycota	Agaricomycetes							Unknown
2f5127b94aacbcb377fb5562cb842128	Fungi	Ascomycota								Unknown
9535d1f8e2ecb6bc6d2713ad08615466	Fungi	Basidiomycota	Agaricomycetes	Atheliales	Pilodermataceae	Piloderma			Ectomycorrhizal	Symbiotroph
950ce37c5c8e6c0f8e2d74ba1fae756e	Fungi									Unknown
2a20ccc8e65133ae28d2f9ee6425c345	Fungi	Basidiomycota	Agaricomycetes							Unknown
44718fb83328729e8e5448f04cb711c1	Fungi	Ascomycota								Unknown
cfcafbf9ae62813b73bb8b202a70cc49	Fungi									Unknown
03304bf487414e0e90366c2443c7d238	Fungi									Unknown
2309d1ce46fb5662957d2f91177e8c31	Fungi	Ascomycota								Unknown
0165c72b60f8d9bcc1f520170a155274	Fungi	Ascomycota	Leotiomycetes							Unknown
f275ca039b386f420934f40b92fddce1	Fungi									Unknown
b3f67ff5d2d7d9941b126049676db492	Fungi	Glomeromycota	Glomeromycetes						Arbuscular Mycorrhizal	Symbiotroph
77bf1dba2ea66959827128618e930745	Fungi									Unknown
c9fd14300f85a2d5207211f54784309d	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Rhynchogastremataceae	Papiliotrema			Fungal Parasite	Pathotroph
6e59aba56220cd85416e26845b30592e	Fungi	Ascomycota								Unknown
f1ca7d9cc156836849be3ccba875a3b7	Fungi	Ascomycota								Unknown
57815628e06733a8ab2d4dc66ed6ca75	Fungi	Ascomycota	Leotiomycetes	Helotiales	Helotiales_fam_Incertae_sedis	Leohumicola	Leohumicola_atra	SH1526571.09FU	Undefined Saprotroph	Multiple
1bb2b4bdd52d3ff378073a3c0e662440	Fungi									Unknown
bf9c0f5494dcfeb19b240f3cb22a4723	Fungi	Ascomycota	Leotiomycetes	Helotiales	Hyaloscyphaceae	Lachnum	Lachnum_impudicum	SH1527476.09FU	Plant Saprotroph	Multiple
18641f1b43d0d2451ab553ad77836493	Fungi	Mortierellomycota	Mortierellomycetes	Mortierellales	Mortierellaceae					Multiple
a4fa15b68eb323dd55ac518b2293f4a8	Fungi	Ascomycota	Leotiomycetes	Helotiales	Helotiales_fam_Incertae_sedis	Leohumicola	Leohumicola_atra	SH1526571.09FU	Undefined Saprotroph	Multiple
3fd9be328a7e49407c1f6c0a97f70ce6	Fungi	Basidiomycota	Microbotryomycetes	Sporidiobolales	Sporidiobolaceae	Rhodotorula	Rhodotorula_dairenensis	SH1574371.09FU	Undefined Saprotroph	Multiple
22b8569bc9ab02e6de56b959f6eef314	Fungi	Ascomycota								Unknown
b67f9b1491515a602dda17bae13ff596	Fungi	Basidiomycota	Microbotryomycetes							Unknown
24dc133c41f66ac1d4c2fffdf4d03c20	Fungi	Basidiomycota	Agaricomycetes	Agaricales						Multiple
7c0a741a4fcb574de4572de8c6e8f42d	Fungi	Basidiomycota	Tremellomycetes	Filobasidiales	Piskurozymaceae	Solicoccozyma	Solicoccozyma_aeria	SH1334237.09FU	Undefined Saprotroph	Multiple
a33a4abd4d679df7ff9c8f0bec87fba4	Fungi	Ascomycota	Leotiomycetes							Unknown
80700a0d6135a331ef82057ca2bb507b	Fungi	Basidiomycota								Unknown
d6ec5a81625950ff8554d4931c67e2b3	Fungi	Ascomycota								Unknown
8b95e1b9dae9dd228880a3b25bad105f	Fungi	Ascomycota								Unknown
982a8575f228aec5e4c70a256b77d69e	Fungi									Unknown
1409163d15723afda6078d3bb59b3f75	Fungi	Ascomycota	Dothideomycetes	Pleosporales						Unknown
8032f06918be783e861fd312bbe9e1bf	Fungi	Ascomycota	Dothideomycetes	Mycosphaerellales	Teratosphaeriaceae	Pseudoteratosphaeria	Pseudoteratosphaeria_perpendicularis	SH1707967.09FU	Plant Pathogen	Multiple
